epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
33,7250.36,1.09056,0.69972,1.36378,0.92774,0.9317,0.95971,0.57634,1.36821,0.59189,1.70928,0.000458,0.000458,0.000458
34,7469.96,1.06286,0.6836,1.34788,0.93657,0.91762,0.95892,0.59155,1.36756,0.5818,1.70231,0.00043325,0.00043325,0.00043325
35,7690.06,1.05177,0.67418,1.33801,0.9534,0.92209,0.96086,0.58766,1.38933,0.57311,1.73334,0.0004085,0.0004085,0.0004085
36,7909.71,1.02633,0.65583,1.30433,0.96221,0.90306,0.96539,0.58181,1.37975,0.57469,1.72927,0.00038375,0.00038375,0.00038375
37,8129.48,1.00274,0.63164,1.2929,0.9616,0.92452,0.96487,0.58397,1.389,0.5645,1.73102,0.000359,0.000359,0.000359
38,8349.4,0.98587,0.62077,1.28647,0.94773,0.92212,0.96326,0.58647,1.37794,0.59013,1.71911,0.00033425,0.00033425,0.00033425
39,8569.37,0.96191,0.60406,1.26078,0.94932,0.9266,0.95551,0.58503,1.36876,0.55807,1.72264,0.0003095,0.0003095,0.0003095
40,8789.14,0.94651,0.59416,1.25189,0.93838,0.93601,0.96603,0.59359,1.38038,0.56227,1.73912,0.00028475,0.00028475,0.00028475
41,9009.18,0.88093,0.45049,1.25347,0.95234,0.92902,0.96914,0.59924,1.35889,0.55516,1.73684,0.00026,0.00026,0.00026
42,9228.29,0.83747,0.42355,1.21989,0.94259,0.92624,0.96646,0.59015,1.37786,0.55966,1.7624,0.00023525,0.00023525,0.00023525
43,9447,0.80403,0.41327,1.19304,0.95299,0.93641,0.96869,0.59344,1.37077,0.54317,1.77082,0.0002105,0.0002105,0.0002105
44,9665.76,0.7834,0.39657,1.17722,0.95059,0.92264,0.96499,0.6002,1.36373,0.54549,1.77006,0.00018575,0.00018575,0.00018575
45,9884.93,0.75295,0.38351,1.15587,0.95071,0.9257,0.96242,0.60017,1.37617,0.53593,1.79989,0.000161,0.000161,0.000161
46,10103.3,0.72764,0.36699,1.13131,0.9612,0.91438,0.96241,0.60134,1.37987,0.55094,1.8271,0.00013625,0.00013625,0.00013625
47,10322.4,0.70711,0.36028,1.11919,0.96335,0.91213,0.96495,0.60751,1.35494,0.53462,1.79963,0.0001115,0.0001115,0.0001115
48,10545.6,0.67822,0.34746,1.09896,0.9654,0.92553,0.96882,0.60536,1.36183,0.53025,1.81164,8.675e-05,8.675e-05,8.675e-05
49,10767,0.66215,0.34057,1.08929,0.96708,0.92097,0.96315,0.60384,1.36274,0.52635,1.81709,6.2e-05,6.2e-05,6.2e-05
50,10988.6,0.65087,0.33551,1.07644,0.96916,0.92973,0.9661,0.6084,1.36389,0.52637,1.83335,3.725e-05,3.725e-05,3.725e-05
