epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
16,1600.51,1.41887,1.02796,1.49963,0.90176,0.87582,0.92794,0.51581,1.51612,0.78491,1.70928,0.00087875,0.00087875,0.00087875
17,1699.36,1.41154,0.9968,1.50073,0.90517,0.87499,0.94535,0.55422,1.41861,0.74623,1.61168,0.000854,0.000854,0.000854
18,1798.75,1.37247,0.95106,1.46356,0.94569,0.87323,0.94427,0.55823,1.38055,0.69526,1.5949,0.00082925,0.00082925,0.00082925
19,1898.2,1.36305,0.94025,1.47428,0.92694,0.89862,0.94201,0.55454,1.38565,0.68447,1.59522,0.0008045,0.0008045,0.0008045
20,1997.47,1.33017,0.90038,1.44357,0.94158,0.89099,0.94431,0.55531,1.41011,0.671,1.61013,0.00077975,0.00077975,0.00077975
21,2096.82,1.32599,0.87281,1.43784,0.9098,0.89886,0.95333,0.56345,1.39566,0.67099,1.57982,0.000755,0.000755,0.000755
22,2196.31,1.29151,0.84955,1.40949,0.96178,0.90528,0.95396,0.56019,1.41551,0.6488,1.62213,0.00073025,0.00073025,0.00073025
23,2295.64,1.28448,0.84738,1.41116,0.95502,0.8967,0.95211,0.57182,1.39204,0.63017,1.59595,0.0007055,0.0007055,0.0007055
24,2394.82,1.24779,0.81113,1.38761,0.9219,0.90768,0.95323,0.57051,1.37235,0.64694,1.57473,0.00068075,0.00068075,0.00068075
25,2494.05,1.24183,0.79118,1.38571,0.95243,0.91716,0.95729,0.56102,1.39617,0.61477,1.60041,0.000656,0.000656,0.000656
26,2593.41,1.22644,0.77425,1.37416,0.94408,0.92462,0.96067,0.57796,1.36504,0.59422,1.58912,0.00063125,0.00063125,0.00063125
27,2692.69,1.20955,0.74695,1.35224,0.9613,0.92574,0.97105,0.59081,1.36788,0.59469,1.57552,0.0006065,0.0006065,0.0006065
28,2792.1,1.19517,0.72679,1.34576,0.96339,0.92172,0.96839,0.59054,1.3414,0.56243,1.55843,0.00058175,0.00058175,0.00058175
29,2891.67,1.1462,0.6898,1.30775,0.94296,0.91851,0.95477,0.58822,1.34422,0.56804,1.58961,0.000557,0.000557,0.000557
30,2991.14,1.15919,0.70677,1.32229,0.96551,0.93543,0.96784,0.58089,1.38201,0.56397,1.60254,0.00053225,0.00053225,0.00053225
31,3090.61,1.13562,0.67754,1.30328,0.95973,0.91103,0.96043,0.58517,1.38049,0.55785,1.61433,0.0005075,0.0005075,0.0005075
32,3190.35,1.11363,0.66222,1.28646,0.94592,0.93361,0.95908,0.59394,1.35577,0.55779,1.59623,0.00048275,0.00048275,0.00048275
33,3289.75,1.09237,0.64655,1.27182,0.95942,0.93392,0.95987,0.58681,1.34471,0.54842,1.5863,0.000458,0.000458,0.000458
34,3389.2,1.06404,0.63263,1.25116,0.95202,0.94138,0.97128,0.59443,1.34758,0.53288,1.57704,0.00043325,0.00043325,0.00043325
35,3488.71,1.06256,0.62673,1.25573,0.95979,0.93651,0.96513,0.59907,1.34841,0.53462,1.59872,0.0004085,0.0004085,0.0004085
36,3589.05,1.04884,0.60104,1.23094,0.94472,0.94966,0.9743,0.5986,1.34969,0.52753,1.59851,0.00038375,0.00038375,0.00038375
37,3688,1.02623,0.58787,1.22388,0.96193,0.95767,0.97614,0.59944,1.34273,0.52213,1.59642,0.000359,0.000359,0.000359
38,3786.95,0.99595,0.57688,1.21096,0.962,0.93523,0.97397,0.62067,1.32341,0.51683,1.59643,0.00033425,0.00033425,0.00033425
39,3885.99,0.98086,0.56608,1.19366,0.96106,0.94391,0.97565,0.61132,1.33861,0.51347,1.60148,0.0003095,0.0003095,0.0003095
40,3985,0.97053,0.56303,1.18899,0.95977,0.93685,0.968,0.60339,1.3613,0.51403,1.63098,0.00028475,0.00028475,0.00028475
41,4085.02,0.88801,0.42453,1.19919,0.97065,0.93847,0.96893,0.60852,1.31705,0.51091,1.58959,0.00026,0.00026,0.00026
42,4184.53,0.8531,0.40441,1.17654,0.95885,0.94139,0.96771,0.6016,1.34356,0.51652,1.62302,0.00023525,0.00023525,0.00023525
43,4283.36,0.8281,0.39383,1.15573,0.96417,0.94078,0.97008,0.61226,1.3265,0.50431,1.61728,0.0002105,0.0002105,0.0002105
44,4382.24,0.79972,0.37826,1.14158,0.96076,0.93747,0.97322,0.61096,1.32978,0.50084,1.62764,0.00018575,0.00018575,0.00018575
45,4480.87,0.78137,0.36888,1.12616,0.96333,0.93735,0.97103,0.61268,1.34633,0.51358,1.66611,0.000161,0.000161,0.000161
46,4579.64,0.74949,0.35468,1.10264,0.96488,0.94402,0.97622,0.61367,1.33022,0.5009,1.65871,0.00013625,0.00013625,0.00013625
47,4678.5,0.73617,0.35236,1.09096,0.96551,0.94384,0.97828,0.61616,1.34262,0.49771,1.68029,0.0001115,0.0001115,0.0001115
48,4777.35,0.71857,0.34083,1.07677,0.96714,0.94118,0.97546,0.61591,1.33779,0.49079,1.68874,8.675e-05,8.675e-05,8.675e-05
49,4876.34,0.69495,0.33116,1.06659,0.95818,0.94466,0.97251,0.61517,1.33682,0.49152,1.69633,6.2e-05,6.2e-05,6.2e-05
50,4975.39,0.6819,0.32701,1.05432,0.96626,0.9368,0.97304,0.61796,1.32949,0.48776,1.69046,3.725e-05,3.725e-05,3.725e-05
