epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,45.0696,1.9034,3.93701,1.73067,0.36682,0.26851,0.26841,0.10137,2.1027,3.09047,1.87196,0.000414187,0.000414187,0.000414187
2,71.7013,1.87234,2.72347,1.67507,0.57962,0.45792,0.50368,0.22301,1.79281,1.98427,1.6663,0.000822628,0.000822628,0.000822628
3,96.8177,1.85587,2.18664,1.65773,0.46316,0.31519,0.31951,0.1295,2.25036,2.97641,2.1397,0.00122282,0.00122282,0.00122282
4,122.105,1.85271,1.9794,1.64943,0.68433,0.53204,0.63319,0.31382,1.66282,1.63207,1.60456,0.00121287,0.00121287,0.00121287
5,148.762,1.80057,1.80548,1.60607,0.71499,0.4368,0.54428,0.26714,1.69599,2.13065,1.60077,0.0012005,0.0012005,0.0012005
6,175.361,1.74251,1.661,1.56309,0.82691,0.67368,0.79356,0.3919,1.61397,1.19921,1.52815,0.00118812,0.00118812,0.00118812
7,201.878,1.69707,1.52885,1.52017,0.76822,0.57014,0.6891,0.34739,1.6552,1.43709,1.53041,0.00117575,0.00117575,0.00117575
8,227.281,1.66801,1.4761,1.50002,0.7117,0.75751,0.79413,0.41463,1.53613,1.20969,1.46904,0.00116337,0.00116337,0.00116337
9,254.532,1.63535,1.37674,1.46896,0.85937,0.71668,0.82393,0.44115,1.52136,1.08473,1.43643,0.001151,0.001151,0.001151
10,280.925,1.60559,1.31639,1.45381,0.81358,0.7427,0.82055,0.40353,1.63709,1.14584,1.50995,0.00113863,0.00113863,0.00113863
11,306.931,1.59214,1.28103,1.43686,0.80197,0.68334,0.81284,0.44744,1.48155,1.09004,1.4417,0.00112625,0.00112625,0.00112625
12,332.769,1.5631,1.2355,1.41506,0.84323,0.7526,0.84002,0.44855,1.56944,1.01773,1.42888,0.00111388,0.00111388,0.00111388
13,358.929,1.54666,1.18506,1.40618,0.86598,0.81387,0.88283,0.46723,1.52229,0.89321,1.43626,0.0011015,0.0011015,0.0011015
14,384.883,1.50537,1.14094,1.37675,0.87076,0.81591,0.89198,0.50835,1.40273,0.82873,1.34573,0.00108913,0.00108913,0.00108913
15,410.89,1.49578,1.11837,1.37266,0.90396,0.83112,0.90279,0.48703,1.46636,0.80558,1.41081,0.00107675,0.00107675,0.00107675
16,436.676,1.47005,1.07011,1.34904,0.89031,0.83289,0.89341,0.49032,1.44305,0.8041,1.36115,0.00106437,0.00106437,0.00106437
17,462.783,1.47693,1.06184,1.35674,0.89283,0.83625,0.91089,0.50195,1.43464,0.81559,1.38097,0.001052,0.001052,0.001052
18,488.565,1.44713,1.02288,1.33698,0.91049,0.80964,0.90881,0.51812,1.40082,0.76529,1.35418,0.00103962,0.00103962,0.00103962
19,514.778,1.43659,1.0103,1.32859,0.89821,0.81902,0.91471,0.51347,1.40672,0.76735,1.37109,0.00102725,0.00102725,0.00102725
20,540.704,1.4104,0.98155,1.31534,0.91439,0.79524,0.90655,0.51024,1.44641,0.78878,1.3661,0.00101488,0.00101488,0.00101488
21,566.993,1.40706,0.97014,1.30209,0.90189,0.82955,0.90591,0.51486,1.40461,0.7736,1.34481,0.0010025,0.0010025,0.0010025
22,589.45,1.39495,0.94941,1.29721,0.93216,0.85819,0.93292,0.52628,1.38651,0.7523,1.34951,0.000990125,0.000990125,0.000990125
23,611.93,1.39155,0.94583,1.30793,0.86427,0.86466,0.90588,0.52197,1.38566,0.75517,1.34428,0.00097775,0.00097775,0.00097775
24,634.396,1.37309,0.91567,1.2914,0.90789,0.84426,0.90777,0.5153,1.39183,0.73976,1.35267,0.000965375,0.000965375,0.000965375
25,656.868,1.35008,0.90292,1.27562,0.89018,0.89439,0.94607,0.54488,1.32544,0.67773,1.30652,0.000953,0.000953,0.000953
26,679.326,1.35896,0.89298,1.28358,0.91008,0.83753,0.91811,0.52591,1.38467,0.70797,1.35846,0.000940625,0.000940625,0.000940625
27,701.815,1.34044,0.90466,1.27339,0.89925,0.85432,0.91492,0.53781,1.35421,0.68857,1.29293,0.00092825,0.00092825,0.00092825
28,724.396,1.32559,0.86594,1.25864,0.93211,0.84511,0.93228,0.53063,1.40683,0.71222,1.36049,0.000915875,0.000915875,0.000915875
29,746.81,1.33575,0.85236,1.26553,0.92876,0.86683,0.93689,0.54073,1.37219,0.68065,1.32657,0.0009035,0.0009035,0.0009035
30,769.265,1.30124,0.83768,1.25228,0.93871,0.8965,0.94187,0.55186,1.33212,0.66294,1.31865,0.000891125,0.000891125,0.000891125
31,791.76,1.29898,0.83128,1.243,0.9326,0.89209,0.94512,0.56199,1.31962,0.63315,1.30316,0.00087875,0.00087875,0.00087875
32,814.21,1.28645,0.82186,1.23592,0.89366,0.8756,0.93038,0.54439,1.31809,0.66511,1.28743,0.000866375,0.000866375,0.000866375
33,836.757,1.27812,0.81695,1.23302,0.94006,0.86154,0.93778,0.56538,1.3109,0.62915,1.31024,0.000854,0.000854,0.000854
34,860.462,1.26932,0.79647,1.22041,0.90827,0.88187,0.95106,0.56857,1.32419,0.64602,1.30086,0.000841625,0.000841625,0.000841625
35,886.767,1.24729,0.7903,1.21397,0.91421,0.86335,0.92085,0.56241,1.3107,0.61924,1.29434,0.00082925,0.00082925,0.00082925
36,912.448,1.25179,0.76808,1.2104,0.93874,0.84218,0.93009,0.56096,1.31185,0.66314,1.28816,0.000816875,0.000816875,0.000816875
37,938.429,1.25567,0.77408,1.20873,0.92602,0.8888,0.93929,0.57152,1.29468,0.59944,1.26965,0.0008045,0.0008045,0.0008045
38,964.205,1.22275,0.74592,1.18815,0.9389,0.89424,0.9485,0.57066,1.30392,0.6073,1.27284,0.000792125,0.000792125,0.000792125
39,990.174,1.21165,0.73607,1.18602,0.95852,0.9126,0.96041,0.574,1.28934,0.57689,1.26887,0.00077975,0.00077975,0.00077975
40,1015.98,1.21077,0.74252,1.1851,0.95275,0.89782,0.94727,0.5705,1.28685,0.59382,1.26152,0.000767375,0.000767375,0.000767375
41,1041.99,1.20755,0.73068,1.17895,0.93811,0.88824,0.94201,0.57434,1.28501,0.58571,1.26613,0.000755,0.000755,0.000755
42,1068.6,1.20651,0.72673,1.17604,0.92273,0.90204,0.94744,0.56457,1.34499,0.58375,1.32022,0.000742625,0.000742625,0.000742625
43,1097.05,1.18876,0.71898,1.1745,0.95018,0.89887,0.94274,0.56513,1.34267,0.58255,1.32099,0.00073025,0.00073025,0.00073025
44,1125.68,1.16297,0.70571,1.16559,0.95127,0.88343,0.93908,0.57041,1.31666,0.58765,1.32677,0.000717875,0.000717875,0.000717875
45,1153.71,1.16762,0.69669,1.16344,0.95946,0.89875,0.94373,0.57893,1.29326,0.57776,1.29185,0.0007055,0.0007055,0.0007055
46,1181.62,1.16644,0.69956,1.15963,0.94798,0.8901,0.94954,0.58003,1.29437,0.57525,1.27961,0.000693125,0.000693125,0.000693125
47,1209.24,1.15715,0.68474,1.15141,0.95787,0.90925,0.95468,0.57963,1.29567,0.56707,1.29015,0.00068075,0.00068075,0.00068075
48,1237.16,1.13108,0.67091,1.1413,0.96581,0.90906,0.96108,0.59567,1.26482,0.55197,1.26494,0.000668375,0.000668375,0.000668375
49,1264.88,1.14523,0.68107,1.14902,0.9607,0.90458,0.95456,0.58348,1.29344,0.56716,1.2818,0.000656,0.000656,0.000656
50,1292.8,1.12648,0.66688,1.14263,0.91714,0.90568,0.95418,0.5906,1.29479,0.56633,1.26443,0.000643625,0.000643625,0.000643625
51,1320.32,1.1286,0.66221,1.13722,0.96093,0.88761,0.95738,0.5942,1.27657,0.5619,1.27788,0.00063125,0.00063125,0.00063125
52,1348,1.1058,0.6536,1.12886,0.95519,0.89767,0.95858,0.59012,1.28148,0.57225,1.27023,0.000618875,0.000618875,0.000618875
53,1375.66,1.10624,0.65624,1.12437,0.97002,0.90089,0.95707,0.58213,1.31142,0.55086,1.27702,0.0006065,0.0006065,0.0006065
54,1403.26,1.10444,0.64691,1.12032,0.96942,0.90822,0.95774,0.58843,1.28698,0.55132,1.27616,0.000594125,0.000594125,0.000594125
55,1430.84,1.09071,0.64255,1.11567,0.94737,0.89529,0.94808,0.58299,1.28537,0.54692,1.29334,0.00058175,0.00058175,0.00058175
56,1456.64,1.08499,0.63132,1.11387,0.95016,0.90042,0.94832,0.58802,1.29511,0.54415,1.28588,0.000569375,0.000569375,0.000569375
57,1481.94,1.07636,0.62769,1.11078,0.95488,0.91873,0.95696,0.59002,1.29121,0.54543,1.28766,0.000557,0.000557,0.000557
58,1508.3,1.06504,0.61403,1.10352,0.96056,0.89819,0.953,0.58649,1.28185,0.53637,1.28199,0.000544625,0.000544625,0.000544625
59,1535.74,1.0562,0.60797,1.10266,0.95461,0.93242,0.96447,0.60527,1.26939,0.52523,1.25355,0.00053225,0.00053225,0.00053225
60,1563.74,1.06844,0.62131,1.10463,0.97625,0.9019,0.95604,0.6008,1.24481,0.51909,1.24357,0.000519875,0.000519875,0.000519875
61,1591.37,1.06179,0.61572,1.10428,0.96336,0.9012,0.96335,0.60834,1.25886,0.51174,1.24862,0.0005075,0.0005075,0.0005075
62,1619.8,1.03163,0.6057,1.08804,0.96339,0.91173,0.9559,0.60054,1.25863,0.53356,1.26205,0.000495125,0.000495125,0.000495125
63,1648.65,1.03172,0.59792,1.09007,0.95879,0.93529,0.96429,0.6065,1.2592,0.51606,1.26112,0.00048275,0.00048275,0.00048275
64,1676.01,1.0282,0.58913,1.08372,0.94572,0.92154,0.96159,0.60198,1.26261,0.51253,1.25945,0.000470375,0.000470375,0.000470375
65,1704.26,1.01677,0.58254,1.07923,0.95832,0.90753,0.96576,0.60109,1.27583,0.51403,1.27658,0.000458,0.000458,0.000458
66,1731.89,1.00852,0.58206,1.08095,0.94421,0.90981,0.95584,0.59784,1.27866,0.5109,1.27389,0.000445625,0.000445625,0.000445625
67,1759.15,1.0061,0.57717,1.07498,0.95439,0.92818,0.95739,0.60158,1.25875,0.50495,1.27849,0.00043325,0.00043325,0.00043325
68,1785.3,1.0056,0.57659,1.07328,0.94793,0.92643,0.95549,0.61077,1.24704,0.4996,1.26039,0.000420875,0.000420875,0.000420875
