epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,23043.4,1.43459,1.03805,1.4678,0.94766,0.91039,0.9541,0.55631,1.48107,0.68328,1.38672,0.008614,0.008614,0.008614
44,23665.3,1.42966,1.02583,1.46331,0.94915,0.9088,0.95405,0.55707,1.48016,0.68233,1.38612,0.008581,0.008581,0.008581
45,24286.9,1.43592,1.03268,1.46491,0.94879,0.91018,0.95313,0.5579,1.47839,0.68073,1.38464,0.008548,0.008548,0.008548
46,24908.9,1.42845,1.02508,1.46318,0.9492,0.91004,0.95301,0.55777,1.47832,0.67963,1.38439,0.008515,0.008515,0.008515
47,25530.2,1.42525,1.01721,1.45701,0.95082,0.90785,0.95266,0.55776,1.47741,0.67845,1.38357,0.008482,0.008482,0.008482
48,26152.2,1.42355,1.01772,1.46201,0.95089,0.91039,0.95359,0.55839,1.47611,0.67713,1.3826,0.008449,0.008449,0.008449
49,616.372,1.41464,0.9969,1.45283,0.95113,0.9104,0.95398,0.55871,1.47496,0.67573,1.38194,0.008416,0.008416,0.008416
50,1234.52,1.43044,1.0289,1.46992,0.95177,0.91047,0.95395,0.5591,1.47446,0.67426,1.38144,0.008383,0.008383,0.008383
51,1853.22,1.43226,1.03125,1.46606,0.9512,0.91076,0.95439,0.55933,1.4742,0.67319,1.38096,0.00835,0.00835,0.00835
52,2472.24,1.4257,1.0266,1.46044,0.95249,0.91128,0.95443,0.5591,1.47321,0.67252,1.37995,0.008317,0.008317,0.008317
53,3091.62,1.4288,1.02504,1.46372,0.95244,0.91023,0.95435,0.55997,1.47332,0.67193,1.37969,0.008284,0.008284,0.008284
54,3710.58,1.42286,1.02185,1.46,0.95217,0.91118,0.95512,0.55913,1.47378,0.67131,1.3799,0.008251,0.008251,0.008251
55,4330.89,1.42242,1.02451,1.4599,0.95274,0.90955,0.95488,0.55958,1.47264,0.67014,1.37892,0.008218,0.008218,0.008218
56,4950.98,1.41671,1.01165,1.4548,0.95425,0.90911,0.95517,0.55929,1.47218,0.6694,1.37848,0.008185,0.008185,0.008185
57,5569.49,1.41744,1.00607,1.45239,0.95527,0.90945,0.95622,0.55938,1.47199,0.66812,1.37792,0.008152,0.008152,0.008152
58,6188.81,1.41487,1.00108,1.45122,0.95541,0.91005,0.95642,0.5604,1.47146,0.66623,1.37715,0.008119,0.008119,0.008119
59,6808.4,1.40728,0.99577,1.44579,0.95558,0.91099,0.95644,0.56,1.47141,0.66525,1.37655,0.008086,0.008086,0.008086
60,7427.74,1.41338,0.99212,1.44692,0.95467,0.91144,0.95679,0.56058,1.47142,0.66364,1.37612,0.008053,0.008053,0.008053
61,8047.38,1.40249,0.98436,1.44238,0.95558,0.91179,0.95704,0.56042,1.46996,0.66265,1.37498,0.00802,0.00802,0.00802
62,8666.67,1.40975,0.99617,1.44483,0.95835,0.9113,0.95726,0.56086,1.46988,0.66115,1.37432,0.007987,0.007987,0.007987
63,9285.96,1.40568,0.98009,1.43386,0.95909,0.91237,0.9579,0.56122,1.46935,0.65961,1.37346,0.007954,0.007954,0.007954
64,9905.77,1.40184,0.98229,1.43245,0.95712,0.91236,0.95733,0.56048,1.47017,0.65773,1.37292,0.007921,0.007921,0.007921
65,10525.4,1.39543,0.98317,1.43855,0.95809,0.9126,0.9577,0.56184,1.46885,0.65619,1.37238,0.007888,0.007888,0.007888
66,11145.7,1.39073,0.97397,1.43102,0.95833,0.91263,0.95747,0.56112,1.46763,0.65474,1.37141,0.007855,0.007855,0.007855
67,11764.6,1.3899,0.96526,1.42876,0.95805,0.9122,0.95798,0.56163,1.46866,0.65342,1.3713,0.007822,0.007822,0.007822
68,12384.6,1.38978,0.96566,1.42761,0.95856,0.91128,0.95822,0.56145,1.47054,0.65202,1.37161,0.007789,0.007789,0.007789
69,13004.3,1.38769,0.95996,1.42169,0.95878,0.91257,0.95833,0.56116,1.47128,0.65118,1.37169,0.007756,0.007756,0.007756
70,13624.1,1.39033,0.9697,1.42778,0.95922,0.91145,0.95818,0.56117,1.47234,0.65018,1.37188,0.007723,0.007723,0.007723
71,14244.6,1.3803,0.96023,1.41802,0.96001,0.91149,0.95831,0.56132,1.47271,0.64884,1.37142,0.00769,0.00769,0.00769
72,14864.8,1.37969,0.95252,1.41787,0.95803,0.91351,0.95924,0.56104,1.47278,0.64764,1.37103,0.007657,0.007657,0.007657
73,15484.2,1.38285,0.95347,1.41912,0.95741,0.91359,0.95908,0.56119,1.4717,0.64669,1.37019,0.007624,0.007624,0.007624
74,16103.3,1.37789,0.9448,1.40618,0.95743,0.91364,0.95933,0.5615,1.47245,0.64534,1.36956,0.007591,0.007591,0.007591
75,16722.7,1.37919,0.95579,1.41582,0.95713,0.91492,0.95958,0.56179,1.47307,0.64451,1.36935,0.007558,0.007558,0.007558
76,17343,1.37255,0.94621,1.41088,0.95863,0.91392,0.96029,0.5611,1.4743,0.64408,1.36916,0.007525,0.007525,0.007525
77,17962.4,1.3753,0.93792,1.41267,0.95663,0.91337,0.9607,0.56235,1.47469,0.6432,1.36877,0.007492,0.007492,0.007492
