epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,220.708,2.14934,3.14378,2.25324,0.03813,0.54293,0.033,0.01433,2.45503,177.139,2.85104,0.000416046,0.000416046,0.000416046
2,419.59,2.30231,3.20364,2.40271,0.23222,0.22515,0.14212,0.04354,2.21358,2.97511,2.5347,0.000816225,0.000816225,0.000816225
3,616.475,2.2189,3.03382,2.33507,0.33249,0.30856,0.24869,0.09178,2.18478,2.67127,2.44021,0.0011999,0.0011999,0.0011999
4,813.61,2.13043,2.78357,2.26437,0.34951,0.38078,0.31791,0.12529,1.95767,2.40119,2.3316,0.00117575,0.00117575,0.00117575
5,1011.36,2.01367,2.50417,2.18409,0.50993,0.48719,0.47298,0.21065,1.93272,1.93416,2.23984,0.001151,0.001151,0.001151
6,1209.98,1.92223,2.26042,2.08898,0.35702,0.39266,0.36643,0.14521,2.08263,3.03251,2.35023,0.00112625,0.00112625,0.00112625
7,1408,1.86045,2.11164,2.03915,0.69266,0.58559,0.65526,0.30436,1.74489,1.56969,2.12334,0.0011015,0.0011015,0.0011015
8,1606.15,1.799,1.95728,1.98629,0.65811,0.67583,0.71119,0.33079,1.72594,1.46425,2.08107,0.00107675,0.00107675,0.00107675
9,1805.2,1.76803,1.84853,1.93051,0.74571,0.66283,0.73595,0.37016,1.65199,1.45046,2.02231,0.001052,0.001052,0.001052
10,2005.07,1.74353,1.75853,1.90807,0.75943,0.73633,0.80191,0.40125,1.64748,1.28931,1.96281,0.00102725,0.00102725,0.00102725
11,2205.27,1.69766,1.6411,1.87668,0.80062,0.77974,0.8402,0.43505,1.59942,1.17878,1.95282,0.0010025,0.0010025,0.0010025
12,2405.78,1.65602,1.56888,1.84096,0.82986,0.74286,0.83802,0.43103,1.60957,1.16179,1.92571,0.00097775,0.00097775,0.00097775
13,2605.36,1.64507,1.53829,1.83125,0.8283,0.77993,0.86065,0.45038,1.61444,1.10146,1.93755,0.000953,0.000953,0.000953
14,2805.6,1.61469,1.46243,1.81032,0.86919,0.83385,0.89448,0.48313,1.55131,0.99972,1.86628,0.00092825,0.00092825,0.00092825
15,3005.64,1.6031,1.39847,1.78004,0.87444,0.81274,0.88753,0.48987,1.52258,0.979,1.8467,0.0009035,0.0009035,0.0009035
16,3205.54,1.56906,1.34177,1.75443,0.85907,0.81592,0.88341,0.49091,1.51634,0.93418,1.83053,0.00087875,0.00087875,0.00087875
17,3405.75,1.55346,1.29811,1.74514,0.89742,0.82219,0.89622,0.51088,1.48502,0.89754,1.79295,0.000854,0.000854,0.000854
18,3605.88,1.51431,1.23232,1.69365,0.88513,0.85403,0.91606,0.50979,1.46095,0.87312,1.77125,0.00082925,0.00082925,0.00082925
19,3805.65,1.51435,1.20967,1.70211,0.9179,0.85383,0.92496,0.51495,1.47441,0.83368,1.7756,0.0008045,0.0008045,0.0008045
20,4006.14,1.48288,1.17761,1.68021,0.91837,0.84678,0.9209,0.51965,1.49422,0.81481,1.77931,0.00077975,0.00077975,0.00077975
21,4205.83,1.4711,1.13873,1.66789,0.91594,0.83701,0.92412,0.5223,1.47168,0.81909,1.78441,0.000755,0.000755,0.000755
22,4405.79,1.44272,1.09576,1.64672,0.94197,0.86898,0.92995,0.52972,1.48449,0.77485,1.78254,0.00073025,0.00073025,0.00073025
23,4605.52,1.43849,1.0901,1.64744,0.92005,0.87657,0.93173,0.53712,1.44417,0.74205,1.75586,0.0007055,0.0007055,0.0007055
24,4805.89,1.40273,1.03653,1.6179,0.90813,0.8521,0.91673,0.53806,1.41012,0.76953,1.74162,0.00068075,0.00068075,0.00068075
25,5005.68,1.39278,1.0139,1.60752,0.91447,0.85688,0.9264,0.53003,1.46569,0.76046,1.76087,0.000656,0.000656,0.000656
26,5205.47,1.38794,0.99957,1.59928,0.92368,0.87482,0.94113,0.54562,1.43764,0.72076,1.76496,0.00063125,0.00063125,0.00063125
27,5406.07,1.37669,0.96664,1.58382,0.93535,0.87533,0.94629,0.55633,1.40258,0.69302,1.71654,0.0006065,0.0006065,0.0006065
28,5605.94,1.35956,0.94876,1.57244,0.93275,0.86469,0.93365,0.54933,1.39106,0.68632,1.70648,0.00058175,0.00058175,0.00058175
29,5806.09,1.30673,0.90068,1.53443,0.94077,0.85812,0.93665,0.56524,1.36209,0.66328,1.68378,0.000557,0.000557,0.000557
30,6006.16,1.31795,0.90797,1.5476,0.92607,0.87835,0.94561,0.55365,1.39557,0.67912,1.72915,0.00053225,0.00053225,0.00053225
31,6206.84,1.2956,0.88101,1.52474,0.94219,0.90213,0.95574,0.57472,1.36937,0.6543,1.70468,0.0005075,0.0005075,0.0005075
32,6407.04,1.27555,0.86382,1.50784,0.93606,0.90541,0.94812,0.56255,1.37005,0.63557,1.70527,0.00048275,0.00048275,0.00048275
33,6607.26,1.26081,0.83787,1.50038,0.95065,0.87543,0.94483,0.56589,1.38798,0.64501,1.72536,0.000458,0.000458,0.000458
34,6806.95,1.23981,0.8207,1.48738,0.91654,0.90636,0.94416,0.57349,1.36917,0.64076,1.7066,0.00043325,0.00043325,0.00043325
35,7007.09,1.22891,0.80241,1.47607,0.96384,0.88798,0.94725,0.57698,1.38752,0.61275,1.7199,0.0004085,0.0004085,0.0004085
36,7206.6,1.22118,0.78977,1.4582,0.95272,0.89765,0.95122,0.57973,1.36639,0.60714,1.70948,0.00038375,0.00038375,0.00038375
37,7406.72,1.19566,0.76302,1.44865,0.96013,0.89215,0.96155,0.57874,1.36662,0.6149,1.71856,0.000359,0.000359,0.000359
38,7606.73,1.17134,0.74719,1.43091,0.96326,0.91057,0.95857,0.58201,1.36931,0.58502,1.71396,0.00033425,0.00033425,0.00033425
39,7807.4,1.16614,0.73195,1.41582,0.96679,0.89419,0.95197,0.58243,1.36675,0.60929,1.72212,0.0003095,0.0003095,0.0003095
40,8007.31,1.14652,0.73244,1.40774,0.94359,0.92067,0.96194,0.58375,1.3636,0.58189,1.70936,0.00028475,0.00028475,0.00028475
41,8207.93,1.07719,0.54976,1.42574,0.95077,0.92077,0.96158,0.58601,1.36588,0.58089,1.71586,0.00026,0.00026,0.00026
42,8407.91,1.04419,0.52659,1.39401,0.95185,0.94098,0.97138,0.59036,1.35138,0.56807,1.69933,0.00023525,0.00023525,0.00023525
43,8608.36,1.0107,0.50849,1.37211,0.94463,0.92319,0.96929,0.59807,1.35689,0.57284,1.7217,0.0002105,0.0002105,0.0002105
44,8808.14,0.98195,0.49081,1.3487,0.9649,0.92262,0.9711,0.59591,1.35807,0.55694,1.74464,0.00018575,0.00018575,0.00018575
45,9008.43,0.96758,0.47376,1.3344,0.96891,0.91877,0.96609,0.59814,1.34092,0.55735,1.73394,0.000161,0.000161,0.000161
46,9208.81,0.9389,0.45465,1.30406,0.94385,0.93645,0.96296,0.59886,1.34775,0.55011,1.75311,0.00013625,0.00013625,0.00013625
47,9409.05,0.9222,0.45426,1.29457,0.96023,0.93856,0.97414,0.60225,1.34211,0.54453,1.74422,0.0001115,0.0001115,0.0001115
